geo_code,average,x,y
38060105,0.153,309191.1112879345,4254544.938100001
38060106,0.149,313771.6846384109,4255391.226
38060107,0.156,312394.7072260168,4253396.074
38060108,0.178,307249.2766,4259298.396
38060109,0.067,309925.5186638313,4258604.405
38060110,0.171,313541.8570532973,4252403.00905
38060111,0.115,313583.4506971868,4258617.02825
38060112,0.112,303060.5895412399,4256596.233650001
38060113,0.075,304561.9990585436,4261234.111
38060114,0.145,311533.13481059566,4257525.602
38060201,0.161,303199.3051344225,4245532.938
38060202,0.111,301159.8717460425,4250069.622
38060203,0.138,303952.96253886377,4248987.007
38060301,0.077,318532.79950303043,4273358.484
38060302,0.171,316094.77778709127,4275880.144099999
38060303,0.103,316597.40578448586,4267839.764
38060304,0.077,320244.3527805011,4267350.023250001
38060305,0.113,326170.6374,4290287.670399999
38060306,0.115,324354.0182968372,4277064.444
38060307,0.097,322910.5919808272,4280300.734
38060308,0.16,324686.28278906445,4272437.991
38060309,0.273,323995.56422924274,4283120.908
38060310,0.101,318209.29466814944,4263889.244
38060311,0.2,321109.7182404485,4274728.4059500005
38060312,0.09,318011.6992,4270020.323
38060313,0.082,322390.9856821769,4264275.698
38060314,0.105,319082.7936442321,4279613.302300001
38060315,0.13,323438.51422756177,4285995.202400001
38060316,0.0,323869.20301122114,4289721.895
38060317,0.038,323745.4266789757,4265763.699
38060318,0.126,321919.6568313745,4290801.337
38060319,0.189,314955.6005192412,4272231.336
38060320,0.158,323078.8796617826,4269142.971
38060401,0.074,307466.25225989765,4273288.364
38060402,0.101,312898.79295545246,4279810.2343500005
38060403,0.107,314315.16090500285,4285505.6
38060404,0.0,303695.0230427939,4271973.106
38060405,0.0,320339.1193070789,4284652.237000001
38060406,0.065,310193.18907766894,4279068.915200001
38060407,0.029,317551.0519248345,4284122.88
38060408,0.0,318429.61714741914,4287254.803
38060409,0.111,311556.2091306837,4285634.682250001
38060410,0.0,316354.2877123498,4280079.361
38060411,0.058,307857.7939427865,4278276.696
38060412,0.093,311874.9409,4275087.993
38060501,0.09,308776.7168855448,4266302.069
38060502,0.0,313249.4660959405,4265412.572
38060503,0.143,314913.42753019545,4265294.214
38060504,0.125,306955.82979450724,4268904.806
38060505,0.113,312357.88574452524,4269904.083
38060506,0.097,310957.4664327571,4271368.31
38060507,0.105,311097.6443,4264099.811
38060508,0.058,309537.81115513423,4269715.9131000005
38060509,0.145,304243.39581407746,4267589.14
38060510,0.133,308851.56173227937,4262675.995949999
38060511,0.038,306501.25285088306,4263500.2119
38060601,0.094,294850.8656501019,4254338.807
38060602,0.163,290192.6396852138,4250591.957
38060603,0.102,292096.4513691796,4248052.391849999
38060604,0.16,292041.8954981152,4251801.149449999
38060605,0.11,286398.6693077608,4245948.849
38060606,0.072,298010.7148560056,4252942.426849999
38060607,0.131,287552.13591563416,4250912.996
38070101,0.131,247286.2260829525,4265206.999349999
38070102,0.053,254955.1103114533,4272030.613
38070103,0.117,245088.92058552592,4275912.286
38070104,0.089,247533.90269802857,4281373.07265
38070105,0.114,245294.13539738348,4271714.757
38070106,0.101,250704.5300623821,4278964.19985
38070107,0.137,252245.7848046572,4283890.021
38070108,0.133,258117.39120137395,4269080.631
38070109,0.13,256036.0841917656,4275848.189
38070110,0.103,255988.54210384705,4280341.284
38070111,0.19,253672.6958769986,4266310.257
38070112,0.165,251967.3762997045,4272649.771
38070201,0.13,233415.3574471313,4289504.695
38070202,0.117,241821.39353195392,4284096.582099999
38070203,0.132,236593.90230305184,4288868.549
38070204,0.13,232616.0635579205,4285145.192899999
38070205,0.072,238642.61521033783,4288206.223
38070301,0.109,257000.4740895356,4285113.491
38070302,0.125,256248.30363861268,4290288.018250001
39010101,0.14,273440.45395240554,4171908.1177
39010102,0.111,273643.612534978,4175904.27065
39010103,0.105,264110.9670236068,4177996.71195
39010104,0.144,269228.0034924138,4171925.82
39010105,0.094,277072.3697965668,4178629.3506
39010106,0.157,278944.70460980874,4171605.102
39010107,0.148,268646.29384672525,4174901.1758
39010108,0.151,267597.73045521573,4173206.8561
39010109,0.102,277209.0174938136,4182120.24695
39010110,0.112,262723.5461391832,4169948.6153000006
39010111,0.143,276957.6841718015,4171915.1093
39010112,0.066,263465.5632,4172699.714
39010113,0.141,271487.6125391521,4175086.543
39010114,0.152,263960.18910499965,4174150.683
39010115,0.194,266240.61223135976,4177200.0075
39010116,0.178,281603.1606396711,4173072.5392
39010117,0.129,281072.85234851786,4170343.3472500006
39010118,0.135,264237.8751,4175662.0058
39010119,0.121,265713.68541857565,4173380.613
39010201,0.112,280521.2878,4163052.899750001
39010202,0.237,281419.90524171613,4166202.544
39010203,0.094,283724.0953753523,4167183.22
39010204,0.128,283235.06805532577,4164068.929
39010301,0.134,271762.1765164004,4179639.835449999
39010302,0.045,275549.6950204681,4182082.411
39010303,0.116,268169.4093145384,4178612.326699999
39010304,0.145,274989.3357343738,4180184.53865
39010305,0.093,272197.2158444638,4177843.12
39010306,0.13,273017.0489662952,4182830.4614
39010307,0.122,270249.25,4179021.228
39010308,0.198,271334.5996035557,4176540.9586
39010309,0.061,273496.4207589544,4180458.10985
39010401,0.13,282671.1226142174,4180291.603
39010402,0.082,291493.04704455705,4183406.84
39010403,0.122,280547.4986586203,4177483.58
39010404,0.158,288377.0845,4182180.676
39010405,0.135,290039.71866476315,4185445.6434
39010406,0.145,295527.6864369636,4183935.911450001
39010407,0.113,281698.2250883021,4186145.154850001
39010408,0.117,280795.8456401662,4175705.448550001
39010409,0.109,284314.4297751872,4176602.224
39010410,0.126,283539.26043081586,4177994.52775
39010411,0.152,285385.8606,4184616.753550001
39010412,0.072,293471.813,4184098.211
39010413,0.133,280582.0807989914,4180540.94005
39010414,0.21,280687.25980634865,4179157.981
39010415,0.138,279607.2233282676,4182498.78045
39010416,0.163,285653.1634305092,4180023.0506
39020101,0.139,259291.04280340107,4205312.296
39020102,0.083,271592.4752939888,4202096.91
39020103,0.113,262597.9479997774,4206250.876
39020104,0.195,269616.9630294598,4203350.984
39020105,0.153,274560.4452707869,4200600.816
39020106,0.154,255706.6919062312,4201991.418
39020201,0.152,261232.0741450343,4200079.429
39020202,0.166,261413.2510343399,4196687.431650001
39020203,0.183,256228.46616354235,4198527.29
39020301,0.164,269339.24654136284,4210859.811600001
39020302,0.154,278229.18390584545,4201309.95
39020303,0.095,267086.1887,4209153.54
39020304,0.164,266228.4078215654,4206539.627
39020305,0.133,267119.5210830589,4215284.426
39020306,0.084,273938.3905809619,4211010.79
39020307,0.309,269673.9343,4215481.240350001
39020308,0.091,273108.6741983349,4206639.281
39020309,0.0,280279.09538263176,4198674.9098000005
39020401,0.118,247927.5558922365,4201458.168
39020402,0.129,248572.7035,4196603.766
39020403,0.109,250445.41493049875,4200523.229599999
39020404,0.134,252825.79301793492,4198806.332
39030101,0.112,289861.8458819734,4163334.348
39030102,0.131,290901.3520015132,4158260.009
39030103,0.09,296770.39492437826,4160045.845
39030104,0.08,294559.30771986145,4161270.394
39030105,0.107,300920.1494253749,4162716.118
39030106,0.125,287980.3293,4162030.608
39030107,0.314,295155.9732548245,4166802.83915
39030108,0.137,288120.64003613207,4158153.09845
39030109,0.159,290203.99782161927,4165601.3595499992
39030110,0.095,300853.3951987056,4158690.14435
39030111,0.131,298349.95594916964,4163937.23265
39030112,0.21,285298.0140618206,4162003.026
39030113,0.117,286587.5566680593,4160265.99795
39030114,0.061,295211.9355465247,4163840.694
39030115,0.118,303970.451746338,4160996.91595
39030116,0.086,297755.1361890544,4166793.848
39030201,0.094,307232.1155,4159646.5157999992
39030202,0.052,311072.9024857497,4157170.899900001
39030203,0.113,309483.2283429608,4156153.498
39030204,0.156,304454.78610760655,4153956.043400001
39030205,0.101,306615.8765262462,4155504.736199999
39030206,0.084,306571.49145748065,4151999.888
39030301,0.115,314932.8273336678,4151282.49755
39030302,0.105,311252.9685005755,4161760.648
39030303,0.117,311792.98985853343,4143366.8167
39030304,0.059,319852.21161781065,4152975.256
39030305,0.0,312401.13637136074,4149740.0327
39030306,0.067,311207.3850944748,4146761.2452500006
39030307,0.0,317328.5500433855,4155609.991300001
39030308,0.053,318044.45784050383,4151005.72895
39030309,0.027,313367.4115336017,4159860.271100001
39030310,0.115,311592.2716146426,4152006.513
39040101,0.14,290316.7120643279,4168434.01895
39040102,0.154,292562.4912144891,4169016.471
39040103,0.073,303594.5731193854,4164504.67255
39040104,0.112,303292.6196538831,4168024.489
39040105,0.116,285468.2217225407,4172943.915
39040106,0.055,299353.7879526318,4171092.3642
39040107,0.128,290205.9546398965,4174179.15605
39040108,0.122,292706.3146578224,4173320.3068
39040109,0.14,291311.3997643517,4170372.78
39040110,0.153,293077.6390582668,4176284.807300001
39040111,0.134,294361.46836109646,4169588.86
39040112,0.113,299875.08097831346,4167629.955
39040113,0.151,292460.4242819344,4171476.3598000007
39040114,0.035,297738.6168399515,4170178.922
39040115,0.119,304308.92238020635,4171254.69205
39040116,0.133,287469.6202239542,4171936.14165
39040117,0.174,295808.6301485353,4171332.357
39040118,0.114,288770.49498194025,4171006.44
39040119,0.128,286541.0108837836,4173614.698
39040120,0.114,283782.8051684601,4173235.137
39040121,0.118,284574.8241089164,4170343.3472500006
39040122,0.098,288342.1527275533,4168768.997
39040123,0.155,289092.4329471734,4177013.674
39040201,0.138,307150.6852094269,4191621.374949999
39040202,0.109,310404.74699786206,4195860.432
39040203,0.11,311755.21380412584,4192793.27
39040301,0.161,298025.0034456091,4187601.102
39040302,0.105,302534.24510184844,4191012.069599999
39040303,0.127,292079.4358519709,4193946.9963000007
39040304,0.155,297916.32862711046,4191014.3994
39040305,0.099,306252.6574314198,4198696.236
39040306,0.047,300766.1525520261,4192781.9015
39040401,0.11,298180.8333240006,4175093.341800001
39040402,0.089,303619.0115902055,4178507.2667
39040403,0.167,295935.8042008381,4176135.914
39040404,0.146,303210.22118576407,4184258.0874
39040405,0.035,298922.8760943453,4180239.35545
39040406,0.158,303445.2318930322,4173263.16
39040407,0.098,292586.007792216,4178666.139
39040408,0.135,295435.2891526404,4181826.043
39040409,0.2,299277.17964924045,4183763.05905
39050101,0.112,293175.1349792051,4153018.767
39050102,0.143,295208.3482085208,4142095.009
39050103,0.155,294273.2680700858,4147036.803
39050104,0.074,295596.76343230886,4152667.813
39050105,0.082,296995.5025039762,4155457.484
39050106,0.145,295193.5103977317,4140625.807600001
39050107,0.144,291991.1720080928,4147243.6197
39050108,0.092,297335.84402614005,4149455.336
39050109,0.091,297032.2655248451,4144607.5479
39050110,0.116,299327.6861589018,4156073.3680500006
39050111,0.058,298117.5901417305,4153643.7706
39050112,0.119,301731.208,4151639.830300001
39050113,0.099,293274.1261687635,4145223.382
39050114,0.09,290955.38669985754,4154649.07165
39050115,0.11,297827.8608574141,4142117.32695
39050116,0.139,297727.5479635055,4151738.3797
39050117,0.053,293938.4748,4156654.1643
39050118,0.102,293210.7437415987,4150034.616
39050119,0.079,295867.50164519664,4145795.3008
39050120,0.085,301387.29928690137,4155124.05665
39050201,0.117,302270.93878075376,4145053.763
39050202,0.05,305338.62900939875,4147478.242050001
39050203,0.089,308600.65950232034,4143058.819
39050204,0.091,307309.0470273054,4145006.953100001
39050205,0.0,305733.36941098206,4141914.73
39050206,0.115,308737.8487915711,4141232.223
39060101,0.148,265393.7707926855,4186380.891700001
39060102,0.11,272931.73067753407,4197122.589
39060103,0.169,276095.2134979169,4195638.529
39060104,0.105,263591.43186381104,4190661.0533000007
39060105,0.149,270134.8507108967,4196018.592
39060106,0.069,268143.05179418426,4194876.715
39060107,0.158,272522.46996673336,4186414.788
39060108,0.148,273759.6375576209,4194089.42725
39060109,0.073,277309.5967729529,4190420.3441
39060110,0.124,264802.64323669334,4180511.134
39060111,0.095,268301.96342853014,4196522.041
39060112,0.145,265955.4761795888,4182601.821550001
39060113,0.241,275636.2093,4197641.232550001
39060114,0.116,275788.8732116502,4192581.8342999993
39060115,0.115,272859.3768621912,4189702.3510000007
39060116,0.146,277412.6576932859,4186611.412
39060117,0.142,261277.87071797575,4187007.93545
39060118,0.11,261627.4923506361,4188997.142
39060119,0.118,266764.34221582813,4193282.405
39060120,0.113,269745.4630215013,4192271.3571
39060201,0.105,285304.99802557385,4192155.45
39060202,0.1,290940.0031722636,4188292.775
39060203,0.103,283965.1167612724,4197527.895
39060204,0.135,287531.2735175976,4189426.4153
39060205,0.06,278224.6641464628,4193851.907
39060206,0.105,279376.5474864958,4196531.909
39060207,0.048,289962.03730085475,4190051.2728999993
39060208,0.082,281785.9045650276,4193125.166
39060209,0.129,280216.9372350248,4193768.733800001
39060210,0.109,284785.6245816317,4189180.5212499993
39060211,0.17,284254.17038615723,4194763.571
39060212,0.053,290640.81894605537,4187015.672
39060213,0.136,288285.1347829629,4193960.995
39060214,0.125,281424.8743706414,4189723.588
39060215,0.137,286272.52328776463,4186859.547
39060216,0.088,290373.6261,4191089.9475000007
39070101,0.223,257662.87900195632,4191781.873
39070102,0.182,259692.15700523247,4195659.491549999
39070103,0.163,257176.19494328136,4196103.6148500005
39070104,0.165,262281.9329659986,4193166.673149999
39070105,0.158,260651.3194271947,4194270.2788999993
39070106,0.102,258271.7015054423,4188169.714
39070107,0.206,265246.6338274636,4192418.92
39070201,0.169,253261.6215628112,4192714.877
39070202,0.209,255776.03774309467,4196968.399
39070203,0.087,255127.1468792276,4190333.07
39070204,0.171,248544.148903762,4192678.744750001
39070205,0.183,253365.5505673769,4196678.514
39070301,0.201,266695.16459583683,4198282.297
39070302,0.204,263238.94452898204,4194916.022
39070303,0.215,271532.05109165603,4199934.478
40010101,0.147,356313.6983,4152561.8748999992
40010102,0.168,360083.78006235766,4152614.04425
40010103,0.32,358310.56858120405,4154713.372
40010104,0.0,353762.01763903897,4144688.1685
40010105,0.109,356373.56216980115,4147157.0437499993
40010106,0.142,351912.5065713874,4148263.76
40010107,0.126,356044.21101811714,4158051.35555
40010108,0.101,353421.2907338479,4146450.076
40010109,0.096,360427.4898553209,4154385.5818000007
40010110,0.221,352967.2023647174,4157515.384
40010111,0.156,358133.1848005046,4157697.8538000006
40010201,0.093,346276.32397922914,4141699.64015
40010202,0.108,346996.7058361205,4131154.178
40010203,0.105,344743.3931760628,4139322.4834
40010204,0.054,349102.19680736284,4137799.1231
40010205,0.061,343927.79330849217,4146494.12
40010206,0.13,347374.64907659194,4149092.3084
40010207,0.149,348045.0158,4135530.31105
40010208,0.048,349621.3867162827,4143743.2276500007
40010209,0.0,351512.62548145745,4130656.95025
40010210,0.171,342867.1121,4142945.5659500007
40010211,0.075,350766.4997352878,4140463.20425
40010212,0.571,349957.83085298113,4133914.848
40010213,0.0,341261.83693606395,4140472.19205
40010214,0.103,345181.14170283463,4137142.9848
40010301,0.133,362754.3343031475,4150600.950350001
40010302,0.107,366657.5190193145,4150784.5024
40010303,0.094,372829.3588535498,4146333.0763500007
40010304,0.122,361178.4033408981,4155947.493
40010305,0.134,364226.0279770052,4152969.6
40010306,0.06,368719.2404546881,4147964.43075
40010401,0.142,349100.1213630367,4173451.671
40010402,0.133,344513.0627395826,4175911.63845
40010403,0.087,342112.0406726118,4184799.4498
40010404,0.093,354713.5665959803,4180573.195
40010405,0.136,348668.3891830553,4166056.8901
40010406,0.144,346871.2772249372,4185791.2306999993
40010407,0.093,350044.5169840137,4184523.619
40010408,0.0,351235.94554590015,4176829.915
40010409,0.122,355448.7146,4175731.726
40010410,0.209,343609.47384223726,4180236.276249999
40010411,0.179,346604.31785344885,4181467.691
40010501,0.115,362885.0393850464,4163581.8
40010502,0.135,357094.5935291907,4169849.861
40010503,0.16,354219.18830348656,4163410.826
40010504,0.101,365399.91315649694,4158660.543249999
40010505,0.128,360184.3794099577,4167792.1144
